"","sample_id","sample_date","nutrient","value"
"662","Q1","1989-11-28","no3_n",185
"663","Q1","1989-11-28","mg",3.19
"664","Q1","1989-11-28","ca",5.52
"665","Q1","1989-11-28","nh4_n",NA
"666","Q1","1989-12-05","k",0.82
"667","Q1","1989-12-05","no3_n",147
"668","Q1","1989-12-05","mg",3.19
"669","Q1","1989-12-05","ca",5.69
"670","Q1","1989-12-05","nh4_n",NA
"671","Q1","1989-12-12","k",0.83
"672","Q1","1989-12-12","no3_n",164
"673","Q1","1989-12-12","mg",3.29
"674","Q1","1989-12-12","ca",5.91
"675","Q1","1989-12-12","nh4_n",NA
"676","Q1","1989-12-19","k",0.8
"677","Q1","1989-12-19","no3_n",148
"678","Q1","1989-12-19","mg",3.24
"679","Q1","1989-12-19","ca",6.04
"680","Q1","1989-12-19","nh4_n",NA
"681","Q1","1989-12-26","k",0.96
"682","Q1","1989-12-26","no3_n",27
"683","Q1","1989-12-26","mg",3.06
"684","Q1","1989-12-26","ca",6.78
"685","Q1","1989-12-26","nh4_n",NA
"686","Q1","1990-01-02","k",2.98
"687","Q1","1990-01-02","no3_n",NA
"688","Q1","1990-01-02","mg",3.19
"689","Q1","1990-01-02","ca",5.15
"690","Q1","1990-01-02","nh4_n",NA
"691","Q1","1990-01-09","k",0.95
"692","Q1","1990-01-09","no3_n",38
"693","Q1","1990-01-09","mg",3.28
"694","Q1","1990-01-09","ca",5.9
"695","Q1","1990-01-09","nh4_n",NA
"696","Q1","1990-01-16","k",1
"697","Q1","1990-01-16","no3_n",73
"698","Q1","1990-01-16","mg",3.37
"699","Q1","1990-01-16","ca",6.13
"700","Q1","1990-01-16","nh4_n",NA
"701","Q1","1990-01-23","k",1.05
"702","Q1","1990-01-23","no3_n",10
"703","Q1","1990-01-23","mg",3.23
"704","Q1","1990-01-23","ca",5.59
"705","Q1","1990-01-23","nh4_n",NA
"706","Q1","1990-01-30","k",1.02
"707","Q1","1990-01-30","no3_n",17
"708","Q1","1990-01-30","mg",3.27
"709","Q1","1990-01-30","ca",6.01
"710","Q1","1990-01-30","nh4_n",NA
"711","Q1","1990-02-06","k",0.97
"712","Q1","1990-02-06","no3_n",156
"713","Q1","1990-02-06","mg",3.22
"714","Q1","1990-02-06","ca",6.02
"715","Q1","1990-02-06","nh4_n",NA
"716","Q1","1990-02-13","k",1.08
"717","Q1","1990-02-13","no3_n",212
"718","Q1","1990-02-13","mg",3.49
"719","Q1","1990-02-13","ca",6.01
"720","Q1","1990-02-13","nh4_n",NA
"721","Q1","1990-02-20","k",1.21
"722","Q1","1990-02-20","no3_n",267
"723","Q1","1990-02-20","mg",3.4
"724","Q1","1990-02-20","ca",5.85
"725","Q1","1990-02-20","nh4_n",NA
"726","Q1","1990-02-27","k",1.16
"727","Q1","1990-02-27","no3_n",171
"728","Q1","1990-02-27","mg",3.46
"729","Q1","1990-02-27","ca",5.97
"730","Q1","1990-02-27","nh4_n",NA
"731","Q1","1990-03-06","k",0.94
"732","Q1","1990-03-06","no3_n",119
"733","Q1","1990-03-06","mg",3.48
"734","Q1","1990-03-06","ca",6.09
"735","Q1","1990-03-06","nh4_n",NA
"736","Q1","1990-03-13","k",2.25
"737","Q1","1990-03-13","no3_n",NA
"738","Q1","1990-03-13","mg",1.82
"739","Q1","1990-03-13","ca",3.05
"740","Q1","1990-03-13","nh4_n",NA
"741","Q1","1990-03-20","k",1.29
"742","Q1","1990-03-20","no3_n",490
"743","Q1","1990-03-20","mg",3.25
"744","Q1","1990-03-20","ca",5.58
"745","Q1","1990-03-20","nh4_n",NA
"746","Q1","1990-03-27","k",1.19
"747","Q1","1990-03-27","no3_n",259
"748","Q1","1990-03-27","mg",3.11
"749","Q1","1990-03-27","ca",5.34
"750","Q1","1990-03-27","nh4_n",NA
"751","Q1","1990-04-03","k",1.03
"752","Q1","1990-04-03","no3_n",NA
"753","Q1","1990-04-03","mg",3.26
"754","Q1","1990-04-03","ca",5.54
"755","Q1","1990-04-03","nh4_n",NA
"756","Q1","1990-04-10","k",0.95
"757","Q1","1990-04-10","no3_n",8
"758","Q1","1990-04-10","mg",3.39
"759","Q1","1990-04-10","ca",5.85
"760","Q1","1990-04-10","nh4_n",NA
"761","Q1","1990-04-17","k",0.94
"762","Q1","1990-04-17","no3_n",42
"763","Q1","1990-04-17","mg",3.29
"764","Q1","1990-04-17","ca",5.81
"765","Q1","1990-04-17","nh4_n",NA
"766","Q1","1990-04-24","k",0.97
"767","Q1","1990-04-24","no3_n",53
"768","Q1","1990-04-24","mg",3.35
"769","Q1","1990-04-24","ca",5.96
"770","Q1","1990-04-24","nh4_n",NA
"771","Q1","1990-04-25","k",1.71
"772","Q1","1990-04-25","no3_n",999
"773","Q1","1990-04-25","mg",0.49
"774","Q1","1990-04-25","ca",0.66
"775","Q1","1990-04-25","nh4_n",NA
"776","Q1","1990-04-25","k",2.1
"777","Q1","1990-04-25","no3_n",1468
"778","Q1","1990-04-25","mg",0.65
"779","Q1","1990-04-25","ca",0.88
"780","Q1","1990-04-25","nh4_n",NA
"781","Q1","1990-04-25","k",2.3
"782","Q1","1990-04-25","no3_n",1413
"783","Q1","1990-04-25","mg",0.59
"784","Q1","1990-04-25","ca",0.83
"785","Q1","1990-04-25","nh4_n",NA
"786","Q1","1990-04-26","k",1.49
"787","Q1","1990-04-26","no3_n",243
"788","Q1","1990-04-26","mg",2.72
"789","Q1","1990-04-26","ca",4.23
"790","Q1","1990-04-26","nh4_n",NA
"791","Q1","1990-05-01","k",1.09
"792","Q1","1990-05-01","no3_n",193
"793","Q1","1990-05-01","mg",3.38
"794","Q1","1990-05-01","ca",5.97
"795","Q1","1990-05-01","nh4_n",NA
"796","Q1","1990-05-08","k",1.15
"797","Q1","1990-05-08","no3_n",189
"798","Q1","1990-05-08","mg",3.24
"799","Q1","1990-05-08","ca",5.48
"800","Q1","1990-05-08","nh4_n",NA
"801","Q1","1990-05-10","k",1.83
"802","Q1","1990-05-10","no3_n",737
"803","Q1","1990-05-10","mg",1.53
"804","Q1","1990-05-10","ca",2.51
"805","Q1","1990-05-10","nh4_n",NA
"806","Q1","1990-05-15","k",1.14
"807","Q1","1990-05-15","no3_n",204
"808","Q1","1990-05-15","mg",3.15
"809","Q1","1990-05-15","ca",5.42
"810","Q1","1990-05-15","nh4_n",NA
"811","Q1","1990-05-22","k",1.14
"812","Q1","1990-05-22","no3_n",163
"813","Q1","1990-05-22","mg",3.36
"814","Q1","1990-05-22","ca",5.84
"815","Q1","1990-05-22","nh4_n",NA
"816","Q1","1990-05-29","k",1.24
"817","Q1","1990-05-29","no3_n",142
"818","Q1","1990-05-29","mg",3.29
"819","Q1","1990-05-29","ca",5.4
"820","Q1","1990-05-29","nh4_n",NA
"821","Q1","1990-06-05","k",1.16
"822","Q1","1990-06-05","no3_n",10
"823","Q1","1990-06-05","mg",3.08
"824","Q1","1990-06-05","ca",5.25
"825","Q1","1990-06-05","nh4_n",NA
"826","Q1","1990-06-12","k",1.19
"827","Q1","1990-06-12","no3_n",154
"828","Q1","1990-06-12","mg",3.21
"829","Q1","1990-06-12","ca",5.75
"830","Q1","1990-06-12","nh4_n",NA
"831","Q1","1990-06-19","k",1.24
"832","Q1","1990-06-19","no3_n",170
"833","Q1","1990-06-19","mg",3.44
"834","Q1","1990-06-19","ca",5.56
"835","Q1","1990-06-19","nh4_n",NA
"836","Q1","1990-06-26","k",1.29
"837","Q1","1990-06-26","no3_n",203
"838","Q1","1990-06-26","mg",3.09
"839","Q1","1990-06-26","ca",5.07
"840","Q1","1990-06-26","nh4_n",NA
"841","Q1","1990-07-03","k",1
"842","Q1","1990-07-03","no3_n",109
"843","Q1","1990-07-03","mg",3.71
"844","Q1","1990-07-03","ca",6.39
"845","Q1","1990-07-03","nh4_n",NA
"846","Q1","1990-07-10","k",1.03
"847","Q1","1990-07-10","no3_n",119
"848","Q1","1990-07-10","mg",3.49
"849","Q1","1990-07-10","ca",5.94
"850","Q1","1990-07-10","nh4_n",NA
"851","Q1","1990-07-17","k",0.93
"852","Q1","1990-07-17","no3_n",77
"853","Q1","1990-07-17","mg",3.54
"854","Q1","1990-07-17","ca",6.18
"855","Q1","1990-07-17","nh4_n",NA
"856","Q1","1990-07-24","k",1.7
"857","Q1","1990-07-24","no3_n",445
"858","Q1","1990-07-24","mg",1.92
"859","Q1","1990-07-24","ca",3.13
"860","Q1","1990-07-24","nh4_n",NA
"861","Q1","1990-07-31","k",0.86
"862","Q1","1990-07-31","no3_n",7
"863","Q1","1990-07-31","mg",3.62
"864","Q1","1990-07-31","ca",6.18
"865","Q1","1990-07-31","nh4_n",NA
"866","Q1","1990-08-07","k",0.89
"867","Q1","1990-08-07","no3_n",49
"868","Q1","1990-08-07","mg",3.65
"869","Q1","1990-08-07","ca",6.38
"870","Q1","1990-08-07","nh4_n",NA
"871","Q1","1990-08-14","k",1.29
"872","Q1","1990-08-14","no3_n",250
"873","Q1","1990-08-14","mg",2.96
"874","Q1","1990-08-14","ca",4.75
"875","Q1","1990-08-14","nh4_n",NA
"876","Q1","1990-08-21","k",0.86
"877","Q1","1990-08-21","no3_n",90
"878","Q1","1990-08-21","mg",3.44
"879","Q1","1990-08-21","ca",6.13
"880","Q1","1990-08-21","nh4_n",NA
"881","Q1","1990-08-28","k",0.78
"882","Q1","1990-08-28","no3_n",10
"883","Q1","1990-08-28","mg",3.51
"884","Q1","1990-08-28","ca",6.04
"885","Q1","1990-08-28","nh4_n",NA
"886","Q1","1990-09-04","k",0.78
"887","Q1","1990-09-04","no3_n",10
"888","Q1","1990-09-04","mg",3.15
"889","Q1","1990-09-04","ca",6.06
"890","Q1","1990-09-04","nh4_n",NA
"891","Q1","1990-09-11","k",0.76
"892","Q1","1990-09-11","no3_n",NA
"893","Q1","1990-09-11","mg",3.47
"894","Q1","1990-09-11","ca",6.13
"895","Q1","1990-09-11","nh4_n",NA
"896","Q1","1990-09-18","k",0.79
"897","Q1","1990-09-18","no3_n",NA
"898","Q1","1990-09-18","mg",3.36
"899","Q1","1990-09-18","ca",5.88
"900","Q1","1990-09-18","nh4_n",NA
"901","Q1","1990-09-25","k",0.81
"902","Q1","1990-09-25","no3_n",NA
"903","Q1","1990-09-25","mg",3.33
"904","Q1","1990-09-25","ca",6.21
"905","Q1","1990-09-25","nh4_n",NA
"906","Q1","1990-10-02","k",1
"907","Q1","1990-10-02","no3_n",76
"908","Q1","1990-10-02","mg",2.55
"909","Q1","1990-10-02","ca",4.99
"910","Q1","1990-10-02","nh4_n",NA
"911","Q1","1990-10-09","k",0.98
"912","Q1","1990-10-09","no3_n",48
"913","Q1","1990-10-09","mg",3.08
"914","Q1","1990-10-09","ca",5.65
"915","Q1","1990-10-09","nh4_n",NA
"916","Q1","1990-10-16","k",0.87
"917","Q1","1990-10-16","no3_n",9
"918","Q1","1990-10-16","mg",3.49
"919","Q1","1990-10-16","ca",5.55
"920","Q1","1990-10-16","nh4_n",NA
"921","Q1","1990-10-23","k",0.95
"922","Q1","1990-10-23","no3_n",67
"923","Q1","1990-10-23","mg",3.16
"924","Q1","1990-10-23","ca",5.19
"925","Q1","1990-10-23","nh4_n",NA
"926","Q1","1990-10-30","k",1.19
"927","Q1","1990-10-30","no3_n",130
"928","Q1","1990-10-30","mg",1.6
"929","Q1","1990-10-30","ca",2.64
"930","Q1","1990-10-30","nh4_n",NA
"931","Q1","1990-11-06","k",1.04
"932","Q1","1990-11-06","no3_n",257
"933","Q1","1990-11-06","mg",2.94
"934","Q1","1990-11-06","ca",4.63
"935","Q1","1990-11-06","nh4_n",NA
"936","Q1","1990-11-13","k",0.97
"937","Q1","1990-11-13","no3_n",113
"938","Q1","1990-11-13","mg",3.27
"939","Q1","1990-11-13","ca",5.05
"940","Q1","1990-11-13","nh4_n",NA
"941","Q1","1990-11-20","k",0.85
"942","Q1","1990-11-20","no3_n",75
"943","Q1","1990-11-20","mg",3.32
"944","Q1","1990-11-20","ca",5.03
"945","Q1","1990-11-20","nh4_n",NA
"946","Q1","1990-11-27","k",0.95
"947","Q1","1990-11-27","no3_n",142
"948","Q1","1990-11-27","mg",3
"949","Q1","1990-11-27","ca",4.7
"950","Q1","1990-11-27","nh4_n",NA
"951","Q1","1990-12-04","k",1.31
"952","Q1","1990-12-04","no3_n",236
"953","Q1","1990-12-04","mg",1.57
"954","Q1","1990-12-04","ca",2.65
"955","Q1","1990-12-04","nh4_n",NA
"956","Q1","1990-12-04","k",0.96
"957","Q1","1990-12-04","no3_n",8
"958","Q1","1990-12-04","mg",2.89
"959","Q1","1990-12-04","ca",4.94
"960","Q1","1990-12-04","nh4_n",NA
"961","Q1","1990-12-11","k",0.78
"962","Q1","1990-12-11","no3_n",7
"963","Q1","1990-12-11","mg",3.25
"964","Q1","1990-12-11","ca",5.69
"965","Q1","1990-12-11","nh4_n",NA
"966","Q1","1990-12-14","k",2.14
"967","Q1","1990-12-14","no3_n",300
"968","Q1","1990-12-14","mg",1.65
"969","Q1","1990-12-14","ca",2.87
"970","Q1","1990-12-14","nh4_n",NA
"971","Q1","1990-12-18","k",0.69
"972","Q1","1990-12-18","no3_n",87
"973","Q1","1990-12-18","mg",3.24
"974","Q1","1990-12-18","ca",5.64
"975","Q1","1990-12-18","nh4_n",NA
"976","Q1","1990-12-25","k",0.86
"977","Q1","1990-12-25","no3_n",121
"978","Q1","1990-12-25","mg",3.25
"979","Q1","1990-12-25","ca",5.65
"980","Q1","1990-12-25","nh4_n",NA
"981","Q1","1990-12-31","k",1.23
"982","Q1","1990-12-31","no3_n",233
"983","Q1","1990-12-31","mg",2.37
"984","Q1","1990-12-31","ca",3.96
"985","Q1","1990-12-31","nh4_n",NA
"986","Q1","1991-01-08","k",1.07
"987","Q1","1991-01-08","no3_n",131
"988","Q1","1991-01-08","mg",2.8
"989","Q1","1991-01-08","ca",4.89
"990","Q1","1991-01-08","nh4_n",NA
"991","Q1","1991-01-15","k",0.79
"992","Q1","1991-01-15","no3_n",NA
"993","Q1","1991-01-15","mg",3.65
"994","Q1","1991-01-15","ca",6.78
"995","Q1","1991-01-15","nh4_n",NA
"996","Q1","1991-01-22","k",0.67
"997","Q1","1991-01-22","no3_n",176
"998","Q1","1991-01-22","mg",3.36
"999","Q1","1991-01-22","ca",5.91
"1000","Q1","1991-01-22","nh4_n",NA
"1001","Q1","1991-01-29","k",0.77
"1002","Q1","1991-01-29","no3_n",188
"1003","Q1","1991-01-29","mg",3.3
"1004","Q1","1991-01-29","ca",6.18
"1005","Q1","1991-01-29","nh4_n",NA
"1006","Q1","1991-02-05","k",0.83
"1007","Q1","1991-02-05","no3_n",NA
"1008","Q1","1991-02-05","mg",3.01
"1009","Q1","1991-02-05","ca",5.4
"1010","Q1","1991-02-05","nh4_n",NA
"1011","Q1","1991-02-12","k",0.8
"1012","Q1","1991-02-12","no3_n",28
"1013","Q1","1991-02-12","mg",3.57
"1014","Q1","1991-02-12","ca",6.39
"1015","Q1","1991-02-12","nh4_n",NA
"1016","Q1","1991-02-19","k",1.12
"1017","Q1","1991-02-19","no3_n",13
"1018","Q1","1991-02-19","mg",2.41
"1019","Q1","1991-02-19","ca",4.27
"1020","Q1","1991-02-19","nh4_n",NA
"1021","Q1","1991-02-26","k",0.86
"1022","Q1","1991-02-26","no3_n",89
"1023","Q1","1991-02-26","mg",3.36
"1024","Q1","1991-02-26","ca",5.37
"1025","Q1","1991-02-26","nh4_n",NA
"1026","Q1","1991-03-05","k",0.7
"1027","Q1","1991-03-05","no3_n",74
"1028","Q1","1991-03-05","mg",3.25
"1029","Q1","1991-03-05","ca",5.96
"1030","Q1","1991-03-05","nh4_n",NA
"1031","Q1","1991-03-12","k",0.79
"1032","Q1","1991-03-12","no3_n",47
"1033","Q1","1991-03-12","mg",3.1
"1034","Q1","1991-03-12","ca",5.8
"1035","Q1","1991-03-12","nh4_n",NA
"1036","Q1","1991-03-19","k",0.81
"1037","Q1","1991-03-19","no3_n",158
"1038","Q1","1991-03-19","mg",3.25
"1039","Q1","1991-03-19","ca",6.1
"1040","Q1","1991-03-19","nh4_n",NA
"1041","Q1","1991-03-22","k",NA
"1042","Q1","1991-03-22","no3_n",NA
"1043","Q1","1991-03-22","mg",NA
"1044","Q1","1991-03-22","ca",NA
"1045","Q1","1991-03-22","nh4_n",NA
"1046","Q1","1991-03-26","k",0.71
"1047","Q1","1991-03-26","no3_n",113
"1048","Q1","1991-03-26","mg",3.1
"1049","Q1","1991-03-26","ca",5.84
"1050","Q1","1991-03-26","nh4_n",NA
"1051","Q1","1991-04-02","k",0.75
"1052","Q1","1991-04-02","no3_n",78
"1053","Q1","1991-04-02","mg",3.27
"1054","Q1","1991-04-02","ca",5.99
"1055","Q1","1991-04-02","nh4_n",NA
"1056","Q1","1991-04-09","k",0.77
"1057","Q1","1991-04-09","no3_n",36
"1058","Q1","1991-04-09","mg",3.13
"1059","Q1","1991-04-09","ca",5.59
"1060","Q1","1991-04-09","nh4_n",NA
"1061","Q1","1991-04-15","k",0.9
"1062","Q1","1991-04-15","no3_n",23
"1063","Q1","1991-04-15","mg",3.01
"1064","Q1","1991-04-15","ca",5.25
"1065","Q1","1991-04-15","nh4_n",NA
"1066","Q1","1991-04-23","k",0.93
"1067","Q1","1991-04-23","no3_n",19
"1068","Q1","1991-04-23","mg",3.14
"1069","Q1","1991-04-23","ca",5.51
"1070","Q1","1991-04-23","nh4_n",NA
"1071","Q1","1991-04-30","k",0.78
"1072","Q1","1991-04-30","no3_n",31
"1073","Q1","1991-04-30","mg",1.92
"1074","Q1","1991-04-30","ca",3.13
"1075","Q1","1991-04-30","nh4_n",NA
"1076","Q1","1991-05-07","k",0.89
"1077","Q1","1991-05-07","no3_n",70
"1078","Q1","1991-05-07","mg",3
"1079","Q1","1991-05-07","ca",5.62
"1080","Q1","1991-05-07","nh4_n",NA
"1081","Q1","1991-05-14","k",0.96
"1082","Q1","1991-05-14","no3_n",10
"1083","Q1","1991-05-14","mg",3.01
"1084","Q1","1991-05-14","ca",5.76
"1085","Q1","1991-05-14","nh4_n",NA
"1086","Q1","1991-05-21","k",0.89
"1087","Q1","1991-05-21","no3_n",10
"1088","Q1","1991-05-21","mg",3.09
"1089","Q1","1991-05-21","ca",5.4
"1090","Q1","1991-05-21","nh4_n",NA
"1091","Q1","1991-05-28","k",0.89
"1092","Q1","1991-05-28","no3_n",22
"1093","Q1","1991-05-28","mg",3.11
"1094","Q1","1991-05-28","ca",5.26
"1095","Q1","1991-05-28","nh4_n",NA
"1096","Q1","1991-05-31","k",0.92
"1097","Q1","1991-05-31","no3_n",NA
"1098","Q1","1991-05-31","mg",3.06
"1099","Q1","1991-05-31","ca",5.21
"1100","Q1","1991-05-31","nh4_n",NA
"1101","Q1","1991-06-01","k",NA
"1102","Q1","1991-06-01","no3_n",NA
"1103","Q1","1991-06-01","mg",NA
"1104","Q1","1991-06-01","ca",NA
"1105","Q1","1991-06-01","nh4_n",NA
"1106","Q1","1991-06-04","k",0.92
"1107","Q1","1991-06-04","no3_n",136
"1108","Q1","1991-06-04","mg",3.06
"1109","Q1","1991-06-04","ca",5.26
"1110","Q1","1991-06-04","nh4_n",NA
"1111","Q1","1991-06-11","k",1.15
"1112","Q1","1991-06-11","no3_n",73
"1113","Q1","1991-06-11","mg",3.14
"1114","Q1","1991-06-11","ca",5.36
"1115","Q1","1991-06-11","nh4_n",NA
"1116","Q1","1991-06-18","k",0.87
"1117","Q1","1991-06-18","no3_n",55
"1118","Q1","1991-06-18","mg",3.01
"1119","Q1","1991-06-18","ca",5.36
"1120","Q1","1991-06-18","nh4_n",NA
"1121","Q1","1991-06-25","k",0.92
"1122","Q1","1991-06-25","no3_n",NA
"1123","Q1","1991-06-25","mg",3.08
"1124","Q1","1991-06-25","ca",5.14
"1125","Q1","1991-06-25","nh4_n",NA
"1126","Q1","1991-07-02","k",1.17
"1127","Q1","1991-07-02","no3_n",63
"1128","Q1","1991-07-02","mg",3.09
"1129","Q1","1991-07-02","ca",5.01
"1130","Q1","1991-07-02","nh4_n",NA
"1131","Q1","1991-07-09","k",0.89
"1132","Q1","1991-07-09","no3_n",69
"1133","Q1","1991-07-09","mg",2.82
"1134","Q1","1991-07-09","ca",5.28
"1135","Q1","1991-07-09","nh4_n",NA
"1136","Q1","1991-07-16","k",0.52
"1137","Q1","1991-07-16","no3_n",10
"1138","Q1","1991-07-16","mg",3.17
"1139","Q1","1991-07-16","ca",5.86
"1140","Q1","1991-07-16","nh4_n",NA
"1141","Q1","1991-07-23","k",0.25
"1142","Q1","1991-07-23","no3_n",10
"1143","Q1","1991-07-23","mg",3.42
"1144","Q1","1991-07-23","ca",5.89
"1145","Q1","1991-07-23","nh4_n",NA
"1146","Q1","1991-07-30","k",0.69
"1147","Q1","1991-07-30","no3_n",10
"1148","Q1","1991-07-30","mg",3.32
"1149","Q1","1991-07-30","ca",5.86
"1150","Q1","1991-07-30","nh4_n",NA
"1151","Q1","1991-08-06","k",0.83
"1152","Q1","1991-08-06","no3_n",10
"1153","Q1","1991-08-06","mg",4.17
"1154","Q1","1991-08-06","ca",6.07
"1155","Q1","1991-08-06","nh4_n",NA
"1156","Q1","1991-08-13","k",0.74
"1157","Q1","1991-08-13","no3_n",NA
"1158","Q1","1991-08-13","mg",4.32
"1159","Q1","1991-08-13","ca",6.13
"1160","Q1","1991-08-13","nh4_n",NA
"1161","Q1","1991-08-20","k",0.79
"1162","Q1","1991-08-20","no3_n",17
"1163","Q1","1991-08-20","mg",4.3
"1164","Q1","1991-08-20","ca",7.07
"1165","Q1","1991-08-20","nh4_n",NA
"1166","Q1","1991-08-27","k",0.92
"1167","Q1","1991-08-27","no3_n",15
"1168","Q1","1991-08-27","mg",3.25
"1169","Q1","1991-08-27","ca",5.41
"1170","Q1","1991-08-27","nh4_n",NA
"1171","Q1","1991-08-27","k",1.42
"1172","Q1","1991-08-27","no3_n",130
"1173","Q1","1991-08-27","mg",1.7
"1174","Q1","1991-08-27","ca",2.86
"1175","Q1","1991-08-27","nh4_n",NA
"1176","Q1","1991-09-03","k",0.95
"1177","Q1","1991-09-03","no3_n",69
"1178","Q1","1991-09-03","mg",3.36
"1179","Q1","1991-09-03","ca",5.27
"1180","Q1","1991-09-03","nh4_n",NA
"1181","Q1","1991-09-10","k",2.56
"1182","Q1","1991-09-10","no3_n",75
"1183","Q1","1991-09-10","mg",7
"1184","Q1","1991-09-10","ca",12.1
"1185","Q1","1991-09-10","nh4_n",NA
"1186","Q1","1991-09-17","k",0.97
"1187","Q1","1991-09-17","no3_n",31
"1188","Q1","1991-09-17","mg",3.17
"1189","Q1","1991-09-17","ca",4.98
"1190","Q1","1991-09-17","nh4_n",NA
"1191","Q1","1991-09-24","k",0.99
"1192","Q1","1991-09-24","no3_n",65
"1193","Q1","1991-09-24","mg",3.4
"1194","Q1","1991-09-24","ca",5.6
"1195","Q1","1991-09-24","nh4_n",NA
"1196","Q1","1991-10-01","k",0.97
"1197","Q1","1991-10-01","no3_n",83
"1198","Q1","1991-10-01","mg",3.24
"1199","Q1","1991-10-01","ca",4.87
"1200","Q1","1991-10-01","nh4_n",NA
"1201","Q1","1991-10-08","k",1.11
"1202","Q1","1991-10-08","no3_n",69
"1203","Q1","1991-10-08","mg",3.45
"1204","Q1","1991-10-08","ca",5.15
"1205","Q1","1991-10-08","nh4_n",NA
"1206","Q1","1991-10-15","k",0.97
"1207","Q1","1991-10-15","no3_n",81
"1208","Q1","1991-10-15","mg",3.27
"1209","Q1","1991-10-15","ca",5.09
"1210","Q1","1991-10-15","nh4_n",NA
"1211","Q1","1991-10-22","k",0.79
"1212","Q1","1991-10-22","no3_n",74
"1213","Q1","1991-10-22","mg",3.71
"1214","Q1","1991-10-22","ca",5.22
"1215","Q1","1991-10-22","nh4_n",NA
"1216","Q1","1991-10-29","k",0.73
"1217","Q1","1991-10-29","no3_n",54
"1218","Q1","1991-10-29","mg",3.51
"1219","Q1","1991-10-29","ca",4.8
"1220","Q1","1991-10-29","nh4_n",NA
"1221","Q1","1991-11-05","k",1.15
"1222","Q1","1991-11-05","no3_n",100
"1223","Q1","1991-11-05","mg",2.57
"1224","Q1","1991-11-05","ca",4.88
"1225","Q1","1991-11-05","nh4_n",NA
"1226","Q1","1991-11-07","k",1.77
"1227","Q1","1991-11-07","no3_n",44
"1228","Q1","1991-11-07","mg",1.19
"1229","Q1","1991-11-07","ca",1.55
"1230","Q1","1991-11-07","nh4_n",NA
"1231","Q1","1991-11-08","k",1.2
"1232","Q1","1991-11-08","no3_n",57
"1233","Q1","1991-11-08","mg",1.49
"1234","Q1","1991-11-08","ca",2.17
"1235","Q1","1991-11-08","nh4_n",NA
"1236","Q1","1991-11-12","k",1.33
"1237","Q1","1991-11-12","no3_n",150
"1238","Q1","1991-11-12","mg",3.46
"1239","Q1","1991-11-12","ca",5.29
"1240","Q1","1991-11-12","nh4_n",NA
"1241","Q1","1991-11-18","k",0.94
"1242","Q1","1991-11-18","no3_n",85
"1243","Q1","1991-11-18","mg",3.3
"1244","Q1","1991-11-18","ca",6.25
"1245","Q1","1991-11-18","nh4_n",NA
"1246","Q1","1991-11-22","k",1.52
"1247","Q1","1991-11-22","no3_n",104
"1248","Q1","1991-11-22","mg",1.33
"1249","Q1","1991-11-22","ca",1.94
"1250","Q1","1991-11-22","nh4_n",NA
"1251","Q1","1991-11-26","k",1.21
"1252","Q1","1991-11-26","no3_n",145
"1253","Q1","1991-11-26","mg",3.04
"1254","Q1","1991-11-26","ca",4.56
"1255","Q1","1991-11-26","nh4_n",NA
"1256","Q1","1991-12-03","k",1.1
"1257","Q1","1991-12-03","no3_n",100
"1258","Q1","1991-12-03","mg",2.53
"1259","Q1","1991-12-03","ca",3.62
"1260","Q1","1991-12-03","nh4_n",NA
"1261","Q1","1991-12-10","k",0.99
"1262","Q1","1991-12-10","no3_n",338
"1263","Q1","1991-12-10","mg",3.03
"1264","Q1","1991-12-10","ca",4.81
"1265","Q1","1991-12-10","nh4_n",NA
"1266","Q1","1991-12-17","k",1.05
"1267","Q1","1991-12-17","no3_n",167
"1268","Q1","1991-12-17","mg",3.07
"1269","Q1","1991-12-17","ca",4.62
"1270","Q1","1991-12-17","nh4_n",NA
"1271","Q1","1991-12-23","k",1.05
"1272","Q1","1991-12-23","no3_n",164
"1273","Q1","1991-12-23","mg",3.08
"1274","Q1","1991-12-23","ca",5.86
"1275","Q1","1991-12-23","nh4_n",NA
"1276","Q1","1991-12-30","k",1.09
"1277","Q1","1991-12-30","no3_n",NA
"1278","Q1","1991-12-30","mg",3.37
"1279","Q1","1991-12-30","ca",5.81
"1280","Q1","1991-12-30","nh4_n",NA
"1281","Q1","1992-01-07","k",1.31
"1282","Q1","1992-01-07","no3_n",216
"1283","Q1","1992-01-07","mg",2.82
"1284","Q1","1992-01-07","ca",4.82
"1285","Q1","1992-01-07","nh4_n",NA
"1286","Q1","1992-01-14","k",1.18
"1287","Q1","1992-01-14","no3_n",200
"1288","Q1","1992-01-14","mg",3.15
"1289","Q1","1992-01-14","ca",5.59
"1290","Q1","1992-01-14","nh4_n",NA
"1291","Q1","1992-01-21","k",1.35
"1292","Q1","1992-01-21","no3_n",177
"1293","Q1","1992-01-21","mg",3.32
"1294","Q1","1992-01-21","ca",5.68
"1295","Q1","1992-01-21","nh4_n",NA
"1296","Q1","1992-01-28","k",1.29
"1297","Q1","1992-01-28","no3_n",171
"1298","Q1","1992-01-28","mg",3.16
"1299","Q1","1992-01-28","ca",5.47
"1300","Q1","1992-01-28","nh4_n",NA
"1301","Q1","1992-02-04","k",1.3
"1302","Q1","1992-02-04","no3_n",324
"1303","Q1","1992-02-04","mg",2.29
"1304","Q1","1992-02-04","ca",2.81
"1305","Q1","1992-02-04","nh4_n",NA
"1306","Q1","1992-02-06","k",1.59
